Date,Open,High,Low,Close
2023-02-09,151.8134955507833,152.35646529011063,148.4964618548583,148.94070434570312
2023-02-10,147.77401547814478,149.63279778324025,147.5367173791987,149.3065185546875
2023-02-13,149.2471763928944,152.51983488560623,149.21751602061343,152.11447143554688
2023-02-14,150.40396789568928,152.03536371466862,149.158187068462,151.47178649902344
2023-02-15,151.38283098748437,153.74586979762776,151.15542974516777,153.57778930664062
2023-02-16,151.77830301928833,154.5664988468429,151.6201193880744,151.97605895996094
2023-02-17,150.63140647639398,151.2740680510971,149.1483273778538,150.8291473388672
2023-02-21,148.50565230235682,149.59324968756485,146.73585119733022,146.8050537109375
2023-02-22,147.19065212608928,148.2584708875877,145.4999504020457,147.23020935058594
2023-02-23,148.39689471971093,148.64407457569817,145.57905341345287,147.7146759033203
2023-02-24,145.45048960025846,145.5295889507278,144.07617044500316,145.0550079345703
2023-02-27,146.0437354263551,147.48725716556407,145.7866587511589,146.25135803222656
2023-02-28,145.39119175781394,147.3982909462784,145.17367228142913,145.74713134765625
2023-03-01,145.17366452678502,145.56914623363537,143.37418806129784,143.67080688476562
2023-03-02,142.75129874916755,145.05501655095708,142.27670261816016,144.2640380859375
2023-03-03,146.3700174255545,149.4053933099208,145.66803508048022,149.3262939453125
2023-03-06,152.05515407809082,154.53684949594242,151.72888994336137,152.09471130371094
2023-03-07,151.96614820893737,152.29242737720674,149.42514753967646,149.8898468017578
2023-03-08,151.086187071015,151.7387454006673,150.11724642455638,151.1455078125
2023-03-09,151.82774843104707,152.79668921738386,148.53531102339875,148.89125061035156
2023-03-10,148.51554589298388,149.23730682187812,145.94486944980744,146.8248291015625
2023-03-13,146.1426312153812,151.41250811707283,146.03387146368914,148.7726287841797
2023-03-14,149.57344779147112,151.66952778576984,148.4067663113716,150.86866760253906
2023-03-15,149.48447760738804,151.52123700910988,148.22879983662045,151.26417541503906
2023-03-16,150.443542077547,154.69503836094123,149.92940378389787,154.0919189453125
2023-03-17,154.31931404263202,154.9718724178721,152.53961624045886,153.25149536132812
2023-03-20,153.3207323821306,156.03971087014546,152.4110972116962,155.6244354248047
2023-03-21,155.54533387337614,157.60185682514813,154.7741189081368,157.48321533203125
2023-03-22,157.50300984854792,160.31096943804832,156.029812451383,156.04959106445312
2023-03-23,157.03828312130508,159.7276007367605,155.90124691129472,157.13714599609375
2023-03-24,157.06794158008978,158.53124185441158,156.06934056292735,158.4422607421875
2023-03-27,158.13578467553296,158.9564235953307,156.08912825748425,156.4945068359375
2023-03-28,156.188025298689,156.70216367834936,154.22046800357577,155.8716278076172
2023-03-29,157.57220469744664,159.23326112130354,157.5524411719995,158.9564208984375
2023-03-30,159.70784921727477,160.6372479005565,159.45078759523014,160.5284881591797
2023-03-31,160.60756909681194,163.13868814753852,160.08354906302839,163.03981018066406
2023-04-03,162.41694087425697,164.4141432098461,162.36750188667764,164.29550170898438
2023-04-04,164.7206710388915,164.9579540581038,163.24747358574663,163.76161193847656
2023-04-05,162.88164511746857,163.1881457283857,159.9748075653386,161.91268920898438
2023-04-06,160.59766588857192,163.09913955417102,160.17252383849814,162.80252075195312
2023-04-10,159.59904440744992,160.20216369628906,158.27416435874002,160.20216369628906
2023-04-11,160.5186174915291,160.52849925536958,158.69936213850445,158.98609924316406
2023-04-12,159.40130595629483,160.23182643914095,157.97754793618304,158.2939453125
2023-04-13,159.80673767634033,163.92969618258195,159.59909994312628,163.69239807128906
2023-04-14,162.73332768738865,164.44382316709542,161.9720245871667,163.34634399414062
2023-04-17,163.22768401184308,163.52430285260365,162.17964384959518,163.36610412597656
2023-04-18,164.22626551492016,165.5214852558962,163.78132980461797,164.5920867919922
2023-04-19,163.92968580784367,166.26306428456468,163.67260909854727,165.73904418945312
2023-04-20,164.21640012100644,165.9763194310247,163.69238005042013,164.77008056640625
2023-04-21,163.1881228963748,164.57232387674088,162.6344425042284,163.15846252441406
2023-04-24,163.1386866366401,163.73192425907348,162.04120759579996,163.4649658203125
2023-04-25,163.32655661191464,164.43391748853472,161.88301968061162,161.92257690429688
2023-04-26,161.22058862196803,163.41554697412082,160.96352700012233,161.91268920898438
2023-04-27,163.32654598880194,166.65852525119462,163.32654598880194,166.51022338867188
2023-04-28,166.58933625125528,167.93399523157063,165.98621681699632,167.76589965820312
2023-05-01,167.37042504765017,168.52722497825897,166.7376452115908,167.6769256591797
2023-05-02,168.1712661379265,168.42834281753628,165.65002884530062,166.6387481689453
2023-05-03,167.58795896994013,168.9919388807047,165.27435890938423,165.5610809326172
2023-05-04,163.02991275856348,165.1556530622371,162.45645379642713,163.9197540283203
2023-05-05,169.05125040031595,172.3338062754006,168.8337309104411,171.61204528808594
2023-05-08,170.53433331738626,171.88888927687347,170.16851193401882,171.54283142089844
2023-05-09,171.09789605728315,171.58235891028352,169.66425593732595,169.83233642578125
2023-05-10,171.06822526711633,172.0668263741992,169.96084934197563,171.6021270751953
2023-05-11,171.88887125937896,172.62051394942262,170.22781484613878,171.7899932861328
2023-05-12,171.89890853860956,172.3345492571858,169.3048853057611,170.8593292236328
2023-05-15,171.44346424843133,171.49297161869612,169.77021484316816,170.36427307128906
2023-05-16,170.28506430037106,171.42365827881974,170.09694535788182,170.36427307128906
2023-05-17,170.00783790944186,171.21573009717264,168.7306172756303,170.97811889648438
2023-05-18,171.28503138533677,173.50283145007626,170.86919670585942,173.31471252441406
2023-05-19,174.6414324508558,174.6414324508558,173.20580942819797,173.4236297607422
2023-05-22,172.2553089530398,172.97808324363118,171.73056412194157,172.47312927246094
2023-05-23,171.41375772100255,171.66127945739515,169.5820908286863,169.85931396484375
2023-05-24,169.3939552495186,170.71077257065826,168.8296136019024,170.1365203857422
2023-05-25,170.70089424192957,172.1761141248664,169.98803043113716,171.275146484375
2023-05-26,171.60187949980389,174.0275895351184,171.39395459047836,173.69094848632812
2023-05-30,175.20580872558915,177.21568420222022,174.81967538543662,175.5424346923828
2023-05-31,175.57211342872856,177.57209321550437,175.0077566388477,175.49290466308594
2023-06-01,175.93844141740337,178.33444993394386,175.17607026429087,178.30474853515625
2023-06-02,179.2354435119536,179.97800874169684,177.48298533965166,179.15623474121094
2023-06-05,180.8195882273271,183.1165821425977,176.275077551752,177.79981994628906
2023-06-06,178.18594757320713,178.33445457100666,175.6711182885981,177.43348693847656
2023-06-07,176.67113061333816,179.41367589423808,175.56223798316736,176.05728149414062
2023-06-08,176.13643842858787,179.0472960832653,175.70081292010406,178.7799835205078
2023-06-09,179.70079329510486,180.42355258623877,178.83942242611607,179.16615295410156
2023-06-12,179.473070311983,182.0670933538608,179.17604119777275,181.96807861328125
2023-06-13,180.98790470199526,182.32451307330234,180.63147278147434,181.4928436279297
2023-06-14,181.5522278943548,182.56212075064622,180.21561965950994,182.12648010253906
2023-06-15,182.13639531405346,184.67101539623405,181.95817181365123,184.1660614013672
2023-06-16,184.87893857146415,185.1363708565112,182.4433330473612,183.08688354492188
2023-06-20,182.58193651385486,184.2551858622496,182.58193651385486,183.1759796142578
2023-06-21,183.0670826761933,183.57203672168455,180.77998409317422,182.13641357421875
2023-06-22,181.91857754734076,185.1957628610581,181.84926421078353,185.14625549316406
2023-06-23,183.71064919871634,185.70071866604846,183.17599374881706,184.82943725585938
2023-06-26,184.97794384564872,186.18585111473345,183.39379870692287,183.43341064453125
2023-06-27,184.04728315432985,186.5225008066865,183.8294627923201,186.19577026367188
2023-06-28,186.06704032710473,188.01751290126907,185.7403249158235,187.37396240234375
2023-06-29,187.2056628454855,188.18585447217086,187.06705126158826,187.71060180664062
2023-06-30,189.73036510372253,192.55210381756805,189.36402266288647,192.0471649169922
2023-07-03,191.85903082478487,191.95804555395165,189.85905113432318,190.5521240234375
2023-07-05,189.6709759307026,191.06698713435688,188.7303811843197,189.433349609375
2023-07-06,187.95809689875657,190.11649423604223,187.32444187549908,189.9085693359375
2023-07-07,189.51255404191053,190.7600582083635,188.35415407859097,188.78977966308594
2023-07-10,187.38386117936162,188.10663557063202,185.18586681905202,186.7403106689453
2023-07-11,187.28485666382537,187.4234682366511,184.75023641356677,186.21556091308594
2023-07-12,187.79970514631046,189.79968522544766,186.60170827121757,187.88882446289062
2023-07-13,188.61158724645796,189.29474974345305,187.89872334590046,188.65118408203125
2023-07-14,188.34425119556795,189.28483085110778,187.75020804300397,188.79969787597656
2023-07-17,189.99769273438966,192.39371661286773,189.90858852856573,192.06698608398438
2023-07-18,191.433317028607,192.40359800546008,190.51252831302557,191.80953979492188
2023-07-19,191.18579595006162,196.26493172677777,190.74024473686075,193.1659698486328
2023-07-20,193.1560618639693,194.52238670645607,190.5917402572243,191.2154998779297
2023-07-21,192.17588392818155,193.03725474426253,189.33432409540026,190.03729248046875
2023-07-24,191.4927249435582,192.9778554020486,190.34422042985216,190.83926391601562
2023-07-25,191.4135040021873,192.51250107589357,191.0075647435374,191.70062255859375
2023-07-26,191.75014067908202,193.70061320853526,191.40361930588426,192.57191467285156
2023-07-27,194.07685782549473,195.24515323301043,190.6412547294524,191.3046112060547
2023-07-28,192.7402132321551,194.6807901855661,192.21546838859783,193.8887176513672
2023-07-31,194.1164606567971,194.54220593555127,193.3243880114047,194.50259399414062
2023-08-01,194.2946427087988,194.7797755810663,193.34415271568994,193.67088317871094
2023-08-02,193.10656507331342,193.24517665133837,189.94820018063527,190.67095947265625
2023-08-03,189.67096144116343,190.46301890335675,188.79968010371752,189.27491760253906
2023-08-04,183.68091849305446,185.52248065691288,180.11659975412636,180.1859130859375
2023-08-07,180.32454086912372,181.31462781819698,175.5919264611557,177.07705688476562
2023-08-08,177.9087289898081,178.48298124186843,175.81964489133262,178.01763916015625
2023-08-09,179.07702506576103,179.13642786663587,175.25528876502239,176.42359924316406
2023-08-10,177.70080592181807,178.95822060931928,175.8394526832055,176.20578002929688
2023-08-11,175.7993034466227,177.0881424893324,175.03590276334816,176.2652587890625
2023-08-14,176.44371711975322,178.14896748076782,175.78937369863468,177.9209442138672
2023-08-15,177.34593637648265,177.94078172124355,175.53162857549793,175.92819213867188
2023-08-16,175.61093536777827,177.00883168990967,174.98633341606396,175.0557403564453
2023-08-17,175.6208528452633,175.98767489704687,171.99223724872292,172.50778198242188
2023-08-18,170.82235510894964,173.59834528388794,170.48527458580276,172.9935760498047
2023-08-21,173.56861510861043,174.61952217759173,172.25001931121287,174.33200073242188
2023-08-22,175.5415274877659,176.15620551446153,174.73847648439144,175.71006774902344
2023-08-23,176.9890180826326,179.99303161559698,176.80064510070915,179.56671142578125
2023-08-24,179.12058855477642,179.54690878007156,174.5005486639036,174.8673858642578
2023-08-25,175.8587694385985,177.6135787817926,174.31215063473297,177.07821655273438
2023-08-28,178.5455506421133,179.04126265908485,177.0187642861302,178.6446990966797
2023-08-29,178.1588778766287,183.31427930675537,177.9605961154563,182.5409698486328
2023-08-30,183.35394480054703,186.23899207960088,183.15566303930453,186.0406951904297
2023-08-31,186.22907807070516,187.49809956371718,185.8721648302999,186.25881958007812
2023-09-01,187.86491606664922,188.2912210727348,186.66528651811905,187.83517456054688
2023-09-05,186.66531506939765,188.35073289401015,186.00106278496517,188.07313537597656
2023-09-06,186.78426205503195,187.2304149251444,179.91370149278592,181.3413543701172
2023-09-07,173.67765269377628,176.6816813943478,172.05171790486162,176.03724670410156
2023-09-08,176.82047189213844,178.69426259870855,176.26526175899272,176.65191650390625
2023-09-11,178.52571023294755,178.75373349578624,175.8191120741523,177.82179260253906
2023-09-12,177.95068488711692,178.58519559094336,173.32073699502078,174.7880401611328
2023-09-13,174.99623588192003,175.77946927367296,172.48793449989455,172.71597290039062
2023-09-14,172.50778112260195,174.58977763559852,172.09138484558866,174.2328643798828
2023-09-15,174.9665039932106,174.98633670911127,172.32932763975032,173.5091094970703
2023-09-18,174.9664984209427,177.84163701778533,174.65915940995401,176.4437255859375
2023-09-19,175.99759154247158,178.08949677364237,175.61093679016653,177.5343017578125
2023-09-20,177.7226737290678,178.15890274128645,173.89577620541897,173.98501586914062
2023-09-21,173.05304760725463,174.78803946069445,172.36896268457267,172.4383544921875
2023-09-22,173.17203432298646,175.5613698772793,172.55735626241975,173.29100036621094
2023-09-25,172.70606425815106,175.45231307707115,172.65649003070402,174.5699462890625
2023-09-26,173.32074847329434,173.69747930093746,170.1878450472042,170.4852752685547
2023-09-27,171.1396202080804,171.55601650720317,167.60024410157126,168.96839904785156
2023-09-28,167.88772217595067,170.5546549284134,166.18247183150447,169.2261505126953
2023-09-29,170.54475018871184,171.58574835004075,168.87915010499984,169.74169921875
2023-10-02,169.75161672914737,172.8052044328195,169.46409530048962,172.25991821289062
2023-10-03,170.78267952738358,172.14094058886474,169.35504178574476,170.92147827148438
2023-10-04,169.62271803074952,172.71597100628938,169.50375199905025,172.17068481445312
2023-10-05,172.29955283135268,173.9453201351637,171.19907169783187,173.4099578857422
2023-10-06,172.30949278163357,176.46356172729125,171.69479961979252,175.9678497314453
2023-10-09,175.29368946640614,177.51448485548826,174.2923565899357,177.4550018310547
2023-10-10,176.5726316175604,178.1787337581922,176.42390893139742,176.86013793945312
2023-10-11,176.67174177957318,178.30760034526705,176.07689649671707,178.25802612304688
2023-10-12,178.52570660256114,180.7762279340573,177.50452608120557,179.16021728515625
2023-10-13,179.8641290223829,180.3697497847248,176.61225971587282,177.31617736816406
2023-10-16,175.23418002024147,177.5441995976702,174.99623283045386,177.18728637695312
2023-10-17,175.1350405719026,176.88986525789463,173.3009152798367,175.63075256347656
2023-10-18,174.07423592634754,176.0570840196497,173.60826541418712,174.33200073242188
2023-10-19,174.53025852712355,176.31482459139443,173.68755728005698,173.9552459716797
2023-10-20,173.80653768363138,173.91559492791032,171.15943743932888,171.3973846435547
2023-10-23,169.44428482707696,172.51769024747387,168.47267838425373,171.516357421875
2023-10-24,171.5659057161436,172.18058368172586,169.97962145460033,171.9525604248047
2023-10-25,170.40595412753765,171.57582713235345,169.1864917714858,169.6326446533203
2023-10-26,168.9088912991807,169.91023915738614,164.24920182104776,165.458740234375
2023-10-27,165.47858075180807,167.5110029440003,165.39926501775972,166.77734375
2023-10-30,167.57049222945847,169.7020478229813,167.42176954958222,168.82958984375
2023-10-31,167.89766069037708,169.43435579022267,166.4600837859852,169.30548095703125
2023-11-01,169.5334969755198,172.73579212701503,168.66103905073186,172.47802734375
2023-11-02,174.01474271477764,176.25535548295753,173.95525969593038,176.0471649169922
2023-11-03,172.74571998498175,175.30359567263832,171.8633532465518,175.13504028320312
2023-11-06,174.86738260141615,177.89121391765332,174.6988423245846,177.69293212890625
2023-11-07,177.64335292992328,180.87540499500966,177.43516235233906,180.26072692871094
2023-11-08,180.7861861177323,181.87674352341537,180.03269413889697,181.32154846191406
2023-11-09,181.39094357988108,182.54098393459674,180.2507968912838,180.8456573486328
2023-11-10,182.63254933718324,185.21365353801235,182.1957456895483,185.0448760986328
2023-11-13,184.46911666550656,184.67758150620577,182.87082057942214,183.45652770996094
2023-11-14,186.33545119454976,186.74247420260892,184.9456350058848,186.0773468017578
2023-11-15,186.4843631662735,188.12236184083608,186.414864785386,186.6431884765625
2023-11-16,188.19184420357837,189.57173837709286,187.27851922089127,188.33082580566406
2023-11-17,188.8669158544037,188.99597562451044,187.19913643084107,188.3109893798828
2023-11-20,188.50951003765908,190.51482899547432,188.49958819031184,190.05816650390625
2023-11-21,190.01848054916417,190.12768147094766,188.36062302598555,189.2540740966797
2023-11-22,190.09788874466753,191.52740733771327,189.4426832554431,189.919189453125
2023-11-24,189.48239453680722,189.51217522879531,187.87417657801197,188.5889434814453
2023-11-27,188.5393075690696,189.28385517880056,187.52671857843467,188.41024780273438
2023-11-28,188.40033548971132,189.69088777480036,188.02309316770635,189.0158233642578
2023-11-29,189.51216190888897,190.693513100917,187.5962001689742,187.9932861328125
2023-11-30,188.45989087281944,188.93641225844013,186.82189215984647,188.569091796875
2023-12-01,188.94632812953898,190.16738195236098,187.85431892352926,189.84971618652344
2023-12-04,188.59886103241988,188.66835941071503,186.08725507958516,188.0528564453125
2023-12-05,188.82719982806023,192.9867262414063,188.79740398889692,192.01385498046875
2023-12-06,193.03636454966008,193.3441084564195,190.71337975554792,190.92185974121094
2023-12-07,192.22231940614063,193.58235469178888,192.1826017223777,192.857666015625
2023-12-08,192.7881840281593,194.56517940505597,192.26203828251843,194.28721618652344
2023-12-11,191.70610576075973,192.08334803730577,190.0283895071003,191.7755889892578
2023-12-12,191.67632450221151,193.30440121762786,190.32621099568146,193.2944793701172
2023-12-13,193.67169801773704,196.5605460420224,193.43345250504257,196.52084350585938
2023-12-14,196.58041195784497,198.16877097511053,194.733933428728,196.6697540283203
2023-12-15,196.09397982207716,196.95765018105735,195.56783406915136,196.13369750976562
2023-12-18,194.66443959475328,195.20052232582978,192.9768014723469,194.4658966064453
2023-12-19,194.73394198979324,195.5181921115413,194.46590061872467,195.50827026367188
2023-12-20,195.46856356116558,196.24289187855894,193.4136199951172,193.4136199951172
2023-12-21,194.67436895686498,195.64724016492798,192.09326476649224,193.26467895507812
2023-12-22,193.7610508645393,193.98938969071887,191.56712585784612,192.1925506591797
2023-12-26,192.20247183256527,192.48043504376977,191.42814358023,191.64654541015625
2023-12-27,191.09064392317032,192.0932959838613,189.70081253792972,191.74583435058594
2023-12-28,192.72862541967714,193.24484932489418,191.76567598880632,192.17269897460938
2023-12-29,192.4903607097449,192.98672576072192,190.33613820624774,191.1303253173828
2024-01-02,185.78943757371047,187.07006792285642,182.55314280656535,184.29042053222656
2024-01-03,182.88074176951616,184.52867738484042,182.0964765011294,182.9105224609375
2024-01-04,180.82576992798064,181.7589385851153,179.56501368920854,180.5875244140625
2024-01-05,180.66696287937032,181.43135417752765,178.86018676112266,179.8628387451172
2024-01-08,180.76622380895435,184.2507162227342,180.18051667398524,184.21099853515625
2024-01-09,182.58293533514995,183.80398923151574,181.40158398145778,183.7940673828125
2024-01-10,183.00980597306068,185.0448906262594,182.58292413922769,184.83642578125
2024-01-11,185.1838742981323,185.69017636593313,182.28510409693843,184.24078369140625
2024-01-12,184.7073562390581,185.382420570264,183.84368591687618,184.56837463378906
2024-01-16,180.83571426310817,182.92043833380222,179.61464536328148,182.29502868652344
2024-01-17,179.95219077216925,181.6001112377356,178.98924135636386,181.3519287109375
2024-01-18,184.73713933247967,187.76496914507203,184.47903496158258,187.25868225097656
2024-01-19,187.95357471629796,190.55452249664,187.44728786414325,190.1673583984375
2024-01-22,190.90200101096366,193.90997199821769,190.86228332421425,192.48043823242188
2024-01-23,193.60223731108647,194.3269260762536,192.42088601370864,193.7610626220703
2024-01-24,193.99930838143553,194.9523359132993,192.92715808853583,193.08599853515625
2024-01-25,193.80077725921535,194.84314692565724,191.70611607825748,192.75840759277344
2024-01-26,192.8576594463704,193.34408744696182,190.54459675135575,191.02110290527344
2024-01-29,190.614099077556,190.80272021826386,188.20177223046258,190.3361358642578
2024-01-30,189.5518847070131,190.4056331853674,186.10711010289756,186.67295837402344
2024-01-31,185.6802399646441,185.7398164976455,183.00980859435379,183.05943298339844
2024-02-01,182.6524106894615,185.5908832083414,182.48364839562151,185.5015411376953
2024-02-02,178.55242764739413,185.96812234304272,177.94686171013706,184.49888610839844
2024-02-05,186.78216664518396,187.87417583998953,184.48896248395178,186.31558227539062
2024-02-06,185.50154897397763,187.9337347140823,185.4122068995574,187.92381286621094
2024-02-07,189.2540584961332,189.66108145721643,187.23881768122482,188.0330047607422
2024-02-08,188.0131563419714,188.16205980044833,185.98799356738817,186.95094299316406
2024-02-09,187.5174970927484,188.8494643803939,186.8714052160575,187.71630859375
2024-02-12,187.288900125969,187.53739935899367,185.66868027314752,186.02651977539062
2024-02-13,184.6548126341336,185.09217370700773,182.4083698811328,183.92918395996094
2024-02-14,184.20749952407863,184.41623036442274,181.34478380471282,183.0445098876953
2024-02-15,182.44813474883824,183.3824942652778,180.26134459364147,182.7562713623047
2024-02-16,182.31888265706775,183.7403059011213,180.57938833891825,181.21554565429688
2024-02-20,180.6986620021168,181.33481931364506,178.91941449816937,180.4700469970703
2024-02-21,180.8478012209779,181.79209525720324,179.57548638259638,181.22552490234375
2024-02-22,182.37854224114136,183.84966853541172,181.36467634977905,183.26319885253906
2024-02-23,183.89935895257477,183.92917764586625,181.13604881484736,181.42431640625
2024-02-26,181.1459977034405,181.66286516303873,179.56553112991756,180.07247924804688
2024-02-27,180.01283169575817,182.81589486499632,178.48206808634893,181.5336456298828
2024-02-28,181.4143703487687,182.02070906977036,179.0486680197237,180.33091735839844
2024-02-29,180.1818301671186,181.47402922690614,178.45227002550848,179.66494750976562
2024-03-01,178.47214167082092,179.44625436004063,176.31517027538303,178.58148193359375
2024-03-04,175.09254322615726,175.838040881393,172.74670999766127,174.04885864257812
2024-03-05,169.73489700267342,171.00721175997333,168.60174119797853,169.09873962402344
2024-03-06,170.03310800783655,170.2120353375331,167.6673905223103,168.10475158691406
2024-03-07,168.13455182641533,169.7050685827557,167.47852546870348,167.98545837402344
2024-03-08,167.9854678195768,172.6572499858552,167.92583043526673,169.705078125
2024-03-11,171.9018287593836,173.33318674250597,171.01717211248007,171.7129669189453
2024-03-12,172.11054191154895,172.98526395951052,169.98338934079592,172.1900634765625
2024-03-13,171.7328305288075,172.15030736266894,169.73488726374302,170.10267639160156
2024-03-14,171.87200022180366,173.26358975503445,171.0171623179081,171.96145629882812
2024-03-15,170.14243263043366,171.58372497558594,169.2677105816515,171.58372497558594
2024-03-18,174.51603957790343,176.64319229534289,172.4783429395777,172.67713928222656
2024-03-19,173.29340452493878,175.54978158656556,171.99127109820583,175.02296447753906
2024-03-20,174.66513949599232,177.59742736816406,174.0389165846836,177.59742736816406
2024-03-21,175.98714219427453,176.42450322724187,169.81441519205438,170.3412322998047
2024-03-22,170.7289059277682,172.0111704512642,169.0391141931604,171.24578857421875
2024-03-25,169.54605342761408,170.90782428626645,168.43276661931924,169.82437133789062
2024-03-26,168.97947557636294,170.39094937582044,168.5619986920605,168.69122314453125
2024-03-27,169.3870074763491,172.55785986634996,169.08880538680637,172.26959228515625
2024-03-28,170.71896018041463,171.1960744249358,169.4863986176142,170.45057678222656
2024-04-01,170.16231728997553,170.22195467216173,168.46257606173032,169.00927734375
2024-04-02,168.0650112686913,168.3234450234108,167.22010776846216,167.82644653320312
2024-04-03,167.7767233727702,169.6553768320082,167.56799252573734,168.63156127929688
2024-04-04,169.26771043200742,170.8879300889726,167.80654907226562,167.80654907226562
2024-04-05,168.57191570910442,169.3671161921521,167.93575835610383,168.56198120117188
2024-04-08,168.01530178433154,168.1842794442996,167.23005087422234,167.43878173828125
2024-04-09,167.6872804964856,169.05900112515698,167.33939066831408,168.65145874023438
2024-04-10,167.7866623517303,168.07491474927153,166.10680533820357,166.7727813720703
2024-04-11,167.3294357885208,174.4067040844594,167.1505236254001,173.9892120361328
2024-04-12,173.21389665591335,177.28929006742356,173.16420894399843,175.4901580810547
2024-04-15,174.30729011068368,175.56967037066977,171.46445848220424,171.6533203125
2024-04-16,170.71895735574867,172.71688554496447,167.2598525976239,168.36318969726562
2024-04-17,168.59180586766368,169.62555591523414,166.99147033691406,166.99147033691406
2024-04-18,167.02129381245496,167.62763251332663,165.55018268321453,166.0372314453125
2024-04-19,165.21221853676252,165.40106519259456,163.0950004513954,164.0094757080078
2024-04-22,164.52638076461832,166.2559257648484,163.78088304598398,164.84445190429688
2024-04-23,164.35737315952596,166.04716464714997,163.9299466584378,165.89805603027344
2024-04-24,165.54024770277562,168.28368903028098,165.2122420517991,168.00537109375
2024-04-25,168.51229295621184,169.58581142644354,167.14057238305094,168.87013244628906
2024-04-26,168.86018085141623,170.31140768247312,168.16437095925713,168.28366088867188
2024-04-29,172.32924112310414,174.97327656975762,172.06087287514865,172.45846557617188
2024-04-30,172.2894858404387,173.93952434742974,168.97947431756717,169.3074951171875
2024-05-01,168.56197877866052,171.67319360904702,168.0947990703537,168.28366088867188
2024-05-02,171.47440458209337,172.37894542666191,169.8641344122997,171.9912872314453
2024-05-03,185.52948748329575,185.87739241297547,181.56345015431788,182.2791290283203
2024-05-06,181.25534382134734,183.0942290168702,179.33692188523904,180.6191864013672
2024-05-07,182.34872294128857,183.79001537072006,180.23151991986552,181.30502319335938
2024-05-08,181.75231510468853,181.97099560703433,180.3607105291073,181.64297485351562
2024-05-09,181.46406224266897,183.55146169147778,181.01676669426374,183.46200561523438
2024-05-10,184.039301056681,184.22841905381327,181.28220609270682,182.1979217529297
2024-05-13,184.57678612826817,186.22906253508128,183.76059590764,185.41287231445312
2024-05-14,186.63715506565202,187.42348620330452,185.42283282321628,186.55752563476562
2024-05-15,187.03529613574696,189.76253191302303,186.49780129168897,188.8368682861328
2024-05-16,189.58337106367233,190.21044329921963,188.77714401097435,188.956298828125
2024-05-17,188.62785068172937,189.9218023921439,188.29938496531759,188.98617553710938
2024-05-20,188.44869465688268,191.02663488992152,188.1301769262196,190.15072631835938
2024-05-21,190.20049107683238,191.83285642957057,190.03128423275254,191.4546356201172
2024-05-22,191.37500087150013,191.92244369758092,189.38431073139583,190.01136779785156
2024-05-23,190.09100720719516,190.11091836221462,185.76126503778056,186.01010131835938
2024-05-24,187.94106857836448,189.6928704821682,187.16468542966413,189.0956573486328
2024-05-28,190.61851957640835,192.1015891258543,188.219749617586,189.10560607910156
2024-05-29,188.7273931739324,191.35510374397245,188.6278525845266,189.4042205810547
2024-05-30,189.8720349370489,191.2854232244703,189.7426503955058,190.39956665039062
2024-05-31,190.54886021384164,191.67360498875826,189.02598349107927,191.35508728027344
2024-06-03,192.0020557606219,194.0823384761381,191.62383496596826,193.12680053710938
2024-06-04,193.73397115741048,194.41081372828987,192.13146492648488,193.44532775878906
2024-06-05,194.49042328995185,195.9834409155792,193.96289161058436,194.95823669433594
2024-06-06,194.77908126144504,195.58530834672572,193.2661524862918,193.57470703125
