Date,Open,High,Low,Close
2023-04-17,98.98364781511525,99.47366587360591,98.00361169813391,99.37566375732422
2023-04-18,99.37566287390095,101.77674834832735,99.17965116599785,100.89471435546875
2023-04-19,100.94372004907792,101.04172216535962,99.22865684436059,99.37566375732422
2023-04-20,99.47366749859336,101.2377355288102,99.32666058322825,100.79671478271484
2023-04-21,100.64970921475813,101.43374112247983,100.15969114170268,100.74771881103516
2023-04-24,100.74772110494868,101.13972959065272,99.47367109516283,99.76768493652344
2023-04-25,99.7676860225696,99.96369026755528,98.73864504368818,99.13066101074219
2023-04-26,98.7876449180217,99.86568316585829,98.39562897051321,99.62067413330078
2023-04-27,99.1796507030802,100.06168469182194,99.13065338414472,99.4246597290039
2023-04-28,99.91468474906267,101.38473900712881,99.22866241946484,101.23773956298828
2023-05-02,101.92375960166223,103.00179787126332,101.43374152665425,102.2177734375
2023-05-03,102.07076821263256,104.42285650710157,101.58075012949662,104.22684478759766
2023-05-04,104.81486524792284,106.08891525802079,104.37385196285648,105.10887908935547
2023-05-05,104.91287595014951,105.79490252956124,103.68783072643026,104.17784881591797
2023-05-08,104.17784653293111,105.3538869310964,103.88383269484855,105.15788269042969
2023-05-09,105.05987442526597,105.9909132729455,104.4718542187267,105.40289306640625
2023-05-10,105.74590689375144,106.43192923914478,105.10888187183889,105.89291381835938
2023-05-11,106.08891936509667,106.82394652005115,105.35389221014219,106.43193054199219
2023-05-12,106.48093000763626,106.48093000763626,104.47185289393119,105.15788269042969
2023-05-15,104.96186217747545,106.43191629054117,104.76585795323277,105.50088500976562
2023-05-16,105.54989261062566,106.92194474524406,105.25588624561769,106.28491973876953
2023-05-17,106.62792816765146,107.55895944996189,105.79489152054207,106.08890533447266
2023-05-18,106.33391810022137,107.06894518386345,105.10887296081789,105.64789581298828
2023-05-19,105.64789294273479,105.69689026073047,103.58981118278543,104.86386108398438
2023-05-22,106.38291732568142,109.07801649123493,105.45187858224115,108.24497985839844
2023-05-23,108.73500096775523,108.83301055821629,105.59888847713258,105.74589538574219
2023-05-24,105.74589571021778,107.11794773298101,105.15787555105697,106.6279296875
2023-05-25,105.84390801539605,108.53900752504735,105.84390801539605,107.4119644165039
2023-05-26,107.36296228280858,108.78401169702688,106.92194153292256,108.48999786376953
2023-05-29,108.78401570265665,109.56804763549084,107.99998376982246,109.22502899169922
2023-05-30,109.22501881380533,110.35206180832746,108.78400556585763,109.02901458740234
2023-05-31,108.34299264199973,110.20505522964412,107.99997402914548,109.91104888916016
2023-06-01,109.96005024328362,111.18509539963519,109.76404600910027,110.64608001708984
2023-06-02,111.13608804574359,111.23409015398718,109.76403609908867,111.0380859375
2023-06-05,111.08710030247515,116.28129508447566,111.08710030247515,113.3411865234375
2023-06-06,113.9291998022368,116.1342810887317,113.58618865308736,115.69326782226562
2023-06-07,116.37929012056446,116.62429915239723,115.15424496140062,115.69326782226562
2023-06-08,116.13427837871832,116.33028260877784,114.07620405476506,115.2032470703125
2023-06-09,115.64426608361653,119.02538782149944,114.37021609355725,117.94734954833984
2023-06-12,118.53537070056727,121.42648186221679,116.37929413686467,116.72230529785156
2023-06-13,117.50633048128617,120.00541806270971,116.52629437631646,119.66240692138672
2023-06-14,119.90742604057625,120.69145798137905,118.68238080624857,118.97639465332031
2023-06-15,118.976395954205,120.29944332632851,117.6533485820815,119.51541137695312
2023-06-16,119.85842451415986,124.70960048113938,119.22139951923263,122.70052337646484
2023-06-19,123.82756767190519,123.82756767190519,121.96549746720565,122.35751342773438
2023-06-20,122.50451286453676,124.21957604464028,121.42647464674525,122.65151977539062
2023-06-21,123.63156951861193,123.7785764456851,119.31940869460193,120.34844970703125
2023-06-22,121.08346796959363,124.80760081170754,120.34844086531139,120.98545837402344
2023-06-23,121.27947397725126,121.42648089567048,117.11432032550726,117.6533432006836
2023-06-26,118.58437868291891,120.10343776431831,117.60434249545676,118.97639465332031
2023-06-27,119.66240841377508,120.15242647237127,115.54625971239989,116.0362777709961
2023-06-28,116.77130678025225,119.95642421353564,115.74226584943546,118.33936309814453
2023-06-30,118.97638454234966,124.17057140823175,118.33935957921902,123.23954010009766
2023-07-03,123.4845536665483,123.4845536665483,120.25043141302004,121.27947235107422
2023-07-04,121.52447838509131,121.7204826174602,119.12339289170262,119.61341094970703
2023-07-05,120.10342885530123,121.27946920218653,118.63337468315352,119.31939697265625
2023-07-06,119.85842702205585,122.60252382188497,119.46641105719951,122.30851745605469
2023-07-07,121.8674926842874,123.38655169424814,121.18147037615941,121.573486328125
2023-07-10,121.72048156131797,122.1615022959446,120.05442316939191,120.54444122314453
2023-07-11,120.98545829678726,126.08164322572448,120.93646097611581,124.85660552978516
2023-07-12,125.7386408979798,125.93464513693193,124.0235776373601,125.10161590576172
2023-07-13,125.19961093431449,126.22865182323756,122.50451167741144,122.9945297241211
2023-07-14,123.48455211134416,124.95460630314588,121.62248197297886,124.6115951538086
2023-07-17,125.24862013233913,125.68963339904674,123.87656805790775,124.6115951538086
2023-07-18,125.15061173968526,125.7386394037185,122.74952619418484,124.56259155273438
2023-07-19,125.1996139821008,125.1996139821008,124.17057306812737,124.36658477783203
2023-07-20,124.4645865909637,124.70959561968607,123.04353721520683,123.48455047607422
2023-07-21,123.82757281012533,124.12158666199261,122.25951638002654,122.45552062988281
2023-07-24,122.84752550597963,125.19961367713081,122.50451436118475,123.48455047607422
2023-07-25,124.02357750710655,124.66059502157319,122.84752964338156,124.51359558105469
2023-07-26,124.51359138754104,124.80759773575858,123.14153933127933,123.48455047607422
2023-07-27,123.68055382246528,126.22865368459513,123.48454959172398,124.7095947265625
2023-07-28,126.6696550856966,129.0707403343995,125.44461006552545,127.55168151855469
2023-07-31,127.69872026017529,128.3847426115412,126.2776707564532,128.09072875976562
2023-08-01,128.3847336192012,130.58981492182107,127.4537022822613,127.84571075439453
2023-08-02,127.84571722310646,128.0907262691278,121.23047298053005,122.8475341796875
2023-08-03,123.04353299198038,123.97456427833671,121.0344560345817,122.1614990234375
2023-08-04,123.77857733680244,125.4936407184766,122.99454537148964,125.05261993408203
2023-08-07,125.88562536383077,126.62065238808921,124.07256019940958,125.98363494873047
2023-08-08,126.13064962577477,127.4046996127351,125.05261135523735,126.57166290283203
2023-08-09,127.20869234424143,129.756777303321,126.42466045138443,129.0707550048828
2023-08-10,128.97274927858743,130.49179318235585,126.52265917036323,126.81665802001953
2023-08-11,127.60071482511123,130.58982833313823,126.96369725393312,129.41378784179688
2023-08-14,129.31576374636327,129.31576374636327,126.86567343304012,127.89471435546875
2023-08-16,128.13973381025667,129.2667694643976,126.86568375285883,128.6787567138672
2023-08-17,129.41714268771017,129.5648319741552,126.26663320680117,126.70967102050781
2023-08-18,126.26663432999486,127.59576280575213,124.78983158929317,125.18364715576172
2023-08-21,125.2328747570122,127.69421276333247,125.18365250373029,127.25117492675781
2023-08-22,127.6942080422278,131.63234870673946,127.34962974777167,131.23854064941406
2023-08-23,131.8784877238349,133.30606076672376,130.7462782470508,131.3369903564453
2023-08-24,132.96147480452555,133.40451261677117,131.53390184381666,132.32151794433594
2023-08-25,135.1274569053573,135.81662854439176,130.9924120483356,131.3369903564453
2023-08-28,133.99525129558535,134.29059984739865,132.518448445257,132.8137969970703
2023-08-29,133.20760912799244,133.74910646639034,132.02616994964237,132.46920776367188
2023-08-30,133.40451315391508,133.40451315391508,132.1738442133808,132.46920776367188
2023-08-31,132.46921952529564,132.9614871452166,130.15555570254088,131.1400909423828
2023-09-01,131.9769337643098,136.25965245524608,131.82924448494498,135.71817016601562
2023-09-04,137.342654149864,140.14858535129875,137.04729059874228,138.3764190673828
2023-09-05,139.11482838754281,139.70554050074537,137.04729843429604,137.53956604003906
2023-09-06,138.32719885158582,138.57333265737157,135.6197269879427,136.16122436523438
2023-09-07,136.30888243832405,138.8194499635033,135.47203661180663,137.68724060058594
2023-09-08,138.37643607156164,142.06844335723397,138.03184271577246,141.0839080810547
2023-09-11,142.1176562051226,144.8743426319615,140.83775749391066,142.4622344970703
2023-09-12,142.36379873800283,142.70837705111248,131.53391132432617,132.0753936767578
2023-09-13,132.91225404821216,134.8320947132344,131.23854718698288,133.74911499023438
2023-09-14,135.8658569544328,136.5550285865952,133.40451896612782,134.68441772460938
2023-09-15,135.3736070170191,136.06277873908786,133.0107282491215,133.6014404296875
2023-09-18,142.75760087325213,142.75760087325213,136.8503898026348,137.73646545410156
2023-09-20,137.83493266404201,137.93339219649965,134.14292553911233,134.78286743164062
2023-09-21,134.88130737981604,135.86584247017964,132.51842917206864,133.1583709716797
2023-09-22,132.0754035920555,134.78287564873273,131.9769590764116,133.94602966308594
2023-09-25,134.19213951196235,134.73363683111842,131.5338976994306,134.4875030517578
2023-09-26,134.48750561837198,136.16121234540304,133.79831900475864,135.52125549316406
2023-09-27,135.27511912746078,135.42280840876535,133.60141243237143,134.4875030517578
2023-09-28,134.78285252410774,135.86584717009634,132.5184337561905,132.9614715576172
2023-09-29,133.8967903474425,136.50580267964523,133.65065654165676,136.16122436523438
2023-10-03,135.76740343100008,138.4256605942006,135.0782317683544,137.04730224609375
2023-10-04,135.86586728271806,136.99807683428097,134.43829414554253,136.70272827148438
2023-10-05,137.34266008303987,139.16405620796243,135.9643168153468,136.80116271972656
2023-10-06,136.8503875732422,138.3271903168383,136.50579425727733,136.8503875732422
2023-10-09,134.09368784866138,135.47204610753744,132.96147840638332,133.65065002441406
2023-10-10,135.27513766826704,138.81947058597132,134.38906195024882,137.78570556640625
2023-10-11,137.7857103435485,138.32720775569632,135.3736018961441,135.61973571777344
2023-10-12,135.8166408346453,136.55504230531878,135.07823936397182,136.06277465820312
2023-10-13,134.19214664300208,136.0627574564224,134.19214664300208,135.32435607910156
2023-10-16,134.88132315251482,135.76739882833235,134.43828531460608,135.27513122558594
2023-10-17,135.37359885938488,136.75194222046318,135.37359885938488,136.40736389160156
2023-10-18,136.60424870144422,136.8011527220367,134.2905851467447,134.9305419921875
2023-10-19,133.89679712448677,135.07823644749257,132.9614916197245,134.88133239746094
2023-10-20,134.58595648733075,134.78286051933242,131.43544690686034,132.12461853027344
2023-10-23,132.2230741446727,133.79832137688268,129.36791318529302,130.64781188964844
2023-10-25,130.45091932461713,132.56766408189037,127.25117979401332,129.1710205078125
2023-10-26,127.98957795742791,128.1864819958763,125.0359723122565,126.85736846923828
2023-10-27,127.25115739418197,130.7954896440735,127.25115739418197,130.15553283691406
2023-10-30,131.43544103914726,131.87847884707597,128.77719916876103,129.90940856933594
2023-10-31,130.4509295665748,131.58313917255424,128.72799276097854,131.1893310546875
2023-11-01,131.6815913822873,132.46922259698752,130.00788444030925,130.3524627685547
2023-11-02,131.63234229905942,132.9122409572849,131.23853426090406,132.66610717773438
2023-11-03,133.059918320972,134.8813143412754,132.66611027362674,133.84754943847656
2023-11-06,134.83208390236467,135.86584879997073,133.8967785275074,135.52125549316406
2023-11-07,135.42280204449133,136.8011451350092,134.58594122486858,135.91506958007812
2023-11-08,135.619717105951,138.96713061160014,135.57048734381792,138.22872924804688
2023-11-09,137.7856901576081,137.7856901576081,135.4720415869371,135.81661987304688
2023-11-10,135.37358940028673,136.9488517224342,134.9305515668124,136.6534881591797
2023-11-13,136.99806790385546,141.96997369864886,136.89962339694586,141.18234252929688
2023-11-15,142.2653262292765,143.1514018368039,140.29625597004775,140.83775329589844
2023-11-16,141.03467150375252,142.11766626439092,140.0009065091096,140.3947296142578
2023-11-17,140.64086711237536,144.234414782121,139.60710209060247,143.84060668945312
2023-11-20,144.1359339799744,144.4805272773251,140.9361948750251,141.62538146972656
2023-11-21,141.92073757401164,142.31456065244708,140.05012677558994,140.64085388183594
2023-11-22,141.0346695861851,141.23157362467433,137.98260440974892,139.6563262939453
2023-11-23,139.65631463939116,140.34548622799852,136.94884302336555,137.19497680664062
2023-11-24,137.78568134910728,139.95165551909324,135.22589915651045,138.17950439453125
2023-11-28,139.45940068316514,139.60708997220746,138.22873172188477,139.1148223876953
2023-11-29,139.85323830612882,140.4439504552758,138.3272056309044,138.81947326660156
2023-11-30,138.8194603847725,144.08672960707943,138.57332658976404,143.6436767578125
2023-12-01,145.66197583844522,147.97563950408383,144.48053663542711,145.16970825195312
2023-12-04,149.6493519412051,155.0642955969724,149.25554386627536,151.17538452148438
2023-12-05,151.32304446271922,152.70140264006517,147.63103777435026,149.6493377685547
2023-12-06,150.2400804473945,154.7197036761549,149.50167903305177,153.73516845703125
2023-12-07,159.29779702243272,159.29779702243272,155.80269408731698,157.87022399902344
2023-12-08,158.8547652566732,159.83930048597315,154.86739457344532,156.2949676513672
2023-12-11,157.3287288365337,160.7253722907961,156.68877193929788,158.7563018798828
2023-12-12,159.93774000801727,160.28233333665327,157.5256317760101,158.31326293945312
2023-12-13,157.7225310168667,161.36530813639425,156.93489987736532,160.33155822753906
2023-12-14,160.57769994833507,161.8083689699415,160.0854323396925,161.46377563476562
2023-12-15,163.43284873778993,167.56789371333957,162.6944473127698,166.43568420410156
2023-12-18,169.09391517562142,171.65371262263142,166.8294812836994,170.0292205810547
2023-12-19,170.2261205290427,171.7029232462622,168.45396928663058,170.37380981445312
2023-12-20,171.06297617001383,173.57354371692784,163.5805032895669,164.6634979248047
2023-12-21,162.44829268763752,169.1923641810679,161.51298734036232,168.0109100341797
2023-12-22,169.29080964204016,172.5397785188552,166.7802420998279,172.09674072265625
2023-12-26,175.2472585545033,181.64673709722393,175.2472585545033,179.13616943359375
2023-12-27,181.1544752581102,182.04055092144245,176.33025882829733,177.41323852539062
2023-12-28,178.693133553159,181.4006052736614,178.00396193795765,179.87457275390625
2023-12-29,180.12071040430936,182.33591458670872,178.2993293124699,181.35137939453125
2024-01-01,181.94210844358093,184.10808288472052,181.5975151135477,182.08978271484375
2024-01-02,183.1235507081871,183.3204547473963,176.97020559030446,179.3330841064453
2024-01-03,179.52999877929688,181.8436474733672,177.80706218841232,179.52999877929688
2024-01-04,179.6776941968758,184.74804503768837,179.6776941968758,184.0096435546875
2024-01-05,184.79724683560758,185.73255223460444,181.20369950474065,183.07431030273438
2024-01-08,183.8619301951978,184.60033152128292,180.36682758049884,180.76065063476562
2024-01-09,182.04055213450613,183.81271849579457,181.35138050034254,181.79441833496094
2024-01-10,181.54828208798315,183.1235443929625,179.23463341713725,182.729736328125
2024-01-11,184.10808147158454,184.74802333923148,180.95757185203485,181.4990692138672
2024-01-12,182.48361238608598,182.63128666267085,180.26840810042017,180.66221618652344
2024-01-15,182.0405372539309,186.9632128424397,181.25292117802042,185.7325439453125
2024-01-16,185.97869349769982,187.30782202844685,182.23747175138885,183.9111785888672
2024-01-17,183.41890278871242,185.58487712996347,180.95756489574208,182.77894592285156
2024-01-18,182.7789374656544,186.07713609875242,177.21632009404993,185.2895050048828
2024-01-19,187.06169099986784,190.70446829372327,187.06169099986784,188.88308715820312
2024-01-23,192.2304988849096,192.47663268629873,181.54828589549538,184.20654296875
2024-01-24,183.9111797107738,187.25859340615054,181.15447812603205,186.3232879638672
2024-01-25,187.80007653927763,189.0307454550003,185.387968469024,186.7663116455078
2024-01-29,187.06169346826292,190.70447081018708,184.6495851623142,187.94776916503906
2024-01-30,189.0307561651925,189.37534949024456,184.10808022339063,184.99415588378906
2024-01-31,185.2895039387201,186.1755945477799,181.9913203474135,183.0250701904297
2024-02-01,184.79724000505627,185.48641158816923,178.74235499388794,180.56373596191406
2024-02-02,182.13901682153318,184.8464886932046,181.0068073206876,181.74520874023438
2024-02-05,184.1081002190189,184.1081002190189,176.03491380221342,178.7423858642578
2024-02-06,179.57921543764715,180.7114399374315,177.90550859319967,180.26840209960938
2024-02-07,181.30213796834286,181.30213796834286,176.8717298885242,178.89002990722656
2024-02-08,179.38231062250148,184.20654212122128,178.93927278660246,181.94210815429688
2024-02-09,183.32568921329855,183.5233419269215,174.4311813808474,178.53253173828125
2024-02-12,179.1255045928389,180.95382611996754,171.61458085104087,172.6028594970703
2024-02-13,172.70169252020406,174.82648556644705,169.73685659711043,174.53001403808594
2024-02-14,175.17238696186934,180.0149462112107,173.24524665161857,179.47140502929688
2024-02-15,180.8549971899046,184.11631982734906,180.45969175261138,183.77041625976562
2024-02-16,186.78467231568692,188.16825644901388,184.6598791652342,186.09288024902344
2024-02-19,187.72352903595822,190.24364264279802,186.09287527385138,186.53759765625
2024-02-20,186.88350905147806,189.20595495907332,184.06690871170036,188.4153289794922
2024-02-21,189.057704908085,190.29305319540921,184.80810378370268,186.48817443847656
2024-02-22,187.52587657531816,193.70261822799665,186.48818096168105,192.46726989746094
2024-02-23,193.9990930258208,204.57367107506676,193.6531894823673,202.8936004638672
2024-02-26,203.23949531229349,204.474843606387,200.42291024972135,201.8559112548828
2024-02-27,201.16411912307066,206.55023466657076,200.71939675341198,202.94302368164062
2024-02-28,203.78305823627383,206.55024152144784,199.08873456533183,203.239501953125
2024-02-29,203.0418418422327,203.48656421045692,197.40865665821073,202.69595336914062
2024-03-01,203.53598246946137,205.61137364112687,202.39946806779494,203.19009399414062
2024-03-04,205.5125349726455,210.45392804763065,203.9312982366112,207.14320373535156
2024-03-05,208.52679378197288,211.24456005164313,207.3902793739031,208.27972412109375
2024-03-06,209.31741274714298,210.94806642270638,203.1900883772321,207.9832305908203
2024-03-07,208.97153651289184,214.25883380275025,208.67504987496707,212.67758178710938
2024-03-11,213.91292040284006,213.91292040284006,209.41624932699762,210.0586395263672
2024-03-12,208.5267920429879,208.87269559730817,199.13814500787706,201.8559112548828
2024-03-13,201.7076756861721,203.19009364051456,185.99403632218085,188.06942749023438
2024-03-14,186.78466882840007,194.83913396548112,184.0669024830133,192.96141052246094
2024-03-15,194.44382412551428,194.44382412551428,177.0007120084906,186.6364288330078
2024-03-18,187.77293667658583,189.7494939047604,184.85751778101528,187.67410278320312
2024-03-19,187.77295579543477,190.1942356304939,182.38683981623723,183.22686767578125
2024-03-20,184.70928183719442,185.74697748166014,180.36086161649717,185.25283813476562
2024-03-21,187.77294860567153,195.18503868221117,187.77294860567153,194.54266357421875
2024-03-22,194.88978626878958,197.31970678584864,191.17051553846915,195.881591796875
2024-03-26,195.38569444863197,198.85701389315082,194.34429558852597,197.76602172851562
2024-03-27,198.3611088691091,202.2787377425237,196.37749778041803,197.81561279296875
2024-03-28,198.85701037991433,200.79102815237016,197.36930207283265,199.84881591796875
2024-04-01,203.32014290206112,211.00663610933418,202.08038593314612,209.3701629638672
2024-04-02,211.9984356634218,220.8254989778952,210.85786533791455,219.18902587890625
2024-04-03,219.8832946131868,223.6025655475565,217.05665778331712,219.6849365234375
2024-04-04,221.66854097649738,222.0652571439837,216.46156182604273,218.49476623535156
2024-04-05,218.54436747555752,224.14806299698114,216.95747248048508,222.6603546142578
2024-04-08,223.70175080139379,223.85051558436467,220.28002458929464,221.7181396484375
2024-04-09,222.95788657413024,227.02428017423642,219.38738060616987,226.28042602539062
2024-04-10,227.12347018549352,230.9419275936411,224.64395631883966,226.87551879882812
2024-04-12,229.40462446632264,233.47101810073772,228.66077031120082,231.5865936279297
2024-04-15,228.11527691497156,236.04972132940534,224.14805470775465,232.52880859375
2024-04-16,230.59479031795996,235.0083219876179,228.1152764435733,231.53700256347656
2024-04-18,233.6693908684867,235.4546287303606,227.32182634334654,229.25584411621094
2024-04-19,226.67715318010008,232.57839295979232,223.85050141258935,231.3882293701172
2024-04-22,234.06610123032405,234.21486600387678,230.39642385642938,231.3882293701172
2024-04-23,232.3304398607091,234.16528610094298,229.8509260948531,232.42962646484375
2024-04-24,233.32225478577564,237.19029036315501,232.18168446093986,234.56201171875
2024-04-25,234.4628211354517,238.08292039861146,233.52060890911608,235.6529998779297
2024-04-26,236.54561863933748,239.66980000182818,235.95052926850525,236.99192810058594
2024-04-29,238.1820844188052,238.23167772048194,232.92552738358972,233.47100830078125
2024-04-30,234.36365614731142,235.3554617043176,231.28905286709156,231.8345489501953
2024-05-02,232.7767616757673,235.45463365837693,228.85913274437982,232.82635498046875
2024-05-03,235.1570876110413,236.04970649807996,229.2558328415887,232.18167114257812
2024-05-06,233.17347153007128,233.91732563091102,228.11525759086072,229.95010375976562
2024-05-07,230.59478966020407,233.86775099180892,223.60255752762822,225.5365753173828
2024-05-08,225.33821034303202,230.7435473817101,222.75952508014262,229.70216369628906
2024-05-09,232.57839385120712,236.24807123916676,223.45378611705712,224.34640502929688
2024-05-10,226.03247651445878,226.62756589196454,221.32140019941792,225.23904418945312
2024-05-13,226.52837883813248,226.8259235262991,219.18902391003024,222.90829467773438
2024-05-14,223.90009422525355,229.99969206759062,223.90009422525355,229.05747985839844
2024-05-15,229.90052620955862,232.57839812928626,227.66896375416036,230.94192504882812
2024-05-16,232.82634962036465,238.03332868535682,225.6357594829945,235.95053100585938
2024-05-17,239.02514066888457,247.60425273482718,235.90095919911982,246.1661376953125
2024-05-21,280.68098916806844,280.68098916806844,268.8288999566196,271.90350341796875
2024-05-22,274.7301392821805,282.1686809594959,262.1341966015918,281.27606201171875
2024-05-23,283.95391050719076,290.89654920191424,280.8793375849582,286.1358947753906
2024-05-24,285.63996529293075,297.44244391646504,283.65635442284093,294.76458740234375
2024-05-27,299.2773391678615,300.7154693918258,287.2764853797089,292.03717041015625
2024-05-28,293.2769101636195,293.32648833359775,282.7141569529888,286.7309875488281
2024-05-29,283.06129407369866,291.54124957157796,282.6645779125851,289.7559814453125
2024-05-30,290.5990291493539,293.8719753911335,287.2764744690602,288.2682800292969
2024-05-31,291.7892120711168,294.76462879406836,283.9539238200078,293.5248718261719
2024-06-03,320.35317836296485,320.35317836296485,306.76543082694667,316.038818359375
2024-06-04,309.4433203315674,309.4433203315674,228.16486149558705,253.45590209960938
2024-06-05,262.3325392628824,262.3325392628824,228.11525153294122,258.216552734375
2024-06-06,264.8120916747398,279.1932726832931,264.8120916747398,271.4075927734375
2024-06-07,271.75471066600085,282.21824672515436,266.49815355209006,280.87933349609375
2024-06-10,286.5325973813318,289.60720042565237,278.79652673723615,281.0776672363281
2024-06-11,284.64819919639183,288.11951869878686,283.0117260559064,283.8547668457031
2024-06-12,285.54080640111704,290.59902066412974,283.7059601147542,288.1195068359375
2024-06-13,291.4916565318157,300.5170934445421,284.69778219417253,298.4342956542969
2024-06-14,302.50067693625203,307.9556071760861,299.0293576927213,307.06298828125
2024-06-18,310.43511114247843,318.3695548777494,309.69125704229674,315.64208984375
2024-06-19,317.2785866884659,317.2785866884659,301.6080712389711,306.76544189453125
2024-06-20,307.2613186962148,310.782246231639,299.77319959739106,309.3441162109375
